user_id,age,country,city,business_activity,covid_activity,entertainment_activity,movie_activity,politics_activity,sport_activity,tech_activity,user_total_activity
121636,51,0.11229643801241933,0.06747816882773221,0.06666666666666667,0.09202453987730061,0.06896551724137931,0.0963855421686747,0.0,0.0125,0.027777777777777776,0.07142857142857142
130347,35,0.11229643801241933,0.05101246105919003,0.0,0.0625,0.125,0.09302325581395349,0.07142857142857142,0.0,0.08333333333333333,0.062146892655367235
25481,28,0.08454942079133444,0.03189792663476874,0.0,0.08823529411764706,0.058823529411764705,0.05154639175257732,0.0,0.0,0.0,0.0345821325648415
75226,29,0.11229643801241933,0.1058099268949596,0.10526315789473684,0.12941176470588237,0.0,0.125,0.017543859649122806,0.04054054054054054,0.041666666666666664,0.07627118644067797
61106,15,0.17560975609756097,0.125,0.07142857142857142,0.12149532710280374,0.25925925925925924,0.10256410256410256,0.125,0.18055555555555555,0.0,0.125
132427,34,0.11229643801241933,0.06364344102763721,0.07407407407407407,0.07865168539325842,0.058823529411764705,0.12396694214876033,0.0,0.0,0.0,0.05668934240362812
118606,19,0.11229643801241933,0.1525585844093735,0.08333333333333333,0.1643835616438356,0.0,0.22549019607843138,0.25925925925925924,0.21875,0.07692307692307693,0.19029850746268656
81205,44,0.11229643801241933,0.04658249891162386,0.0,0.0375,0.0,0.04924242424242424,0.016666666666666666,0.0,0.043478260869565216,0.03211009174311927
32876,34,0.11229643801241933,0.1544819955415982,0.12,0.13414634146341464,0.2222222222222222,0.1588785046728972,0.1206896551724138,0.11428571428571428,0.3333333333333333,0.14516129032258066
782,20,0.11229643801241933,0.13032067579758877,0.14285714285714285,0.1282051282051282,0.14285714285714285,0.1,0.25806451612903225,0.2564102564102564,0.2222222222222222,0.1492063492063492
88453,20,0.11229643801241933,0.1001360544217687,0.16666666666666666,0.11564625850340136,0.0,0.10622710622710622,0.23529411764705882,0.1511627906976744,0.06896551724137931,0.12244897959183673
151496,22,0.11229643801241933,0.13032067579758877,0.0,0.02857142857142857,0.0,0.0821917808219178,0.14285714285714285,0.07692307692307693,0.0,0.06486486486486487
31901,52,0.11229643801241933,0.05068361926325873,0.1,0.04929577464788732,0.09090909090909091,0.09387755102040816,0.017241379310344827,0.0136986301369863,0.02564102564102564,0.0630048465266559
4768,46,0.17632046160674655,0.15289256198347106,0.23529411764705882,0.1875,0.08,0.17733990147783252,0.08333333333333333,0.07017543859649122,0.13636363636363635,0.15289256198347106
74950,16,0.11229643801241933,0.06006006006006006,0.0,0.07954545454545454,0.0,0.03759398496240601,0.08571428571428572,0.10869565217391304,0.0,0.06006006006006006
31163,19,0.11229643801241933,0.07094664194478781,0.0,0.05785123966942149,0.045454545454545456,0.04329004329004329,0.12698412698412698,0.11267605633802817,0.0,0.06082289803220036
114562,38,0.11229643801241933,0.08439490445859872,0.20833333333333334,0.11,0.05263157894736842,0.09316770186335403,0.07894736842105263,0.03333333333333333,0.14285714285714285,0.09375
63410,26,0.11229643801241933,0.1371111111111111,0.1527777777777778,0.13664596273291926,0.09803921568627451,0.08333333333333333,0.16,0.24390243902439024,0.14285714285714285,0.12994350282485875
55276,14,0.11229643801241933,0.07092198581560284,0.0,0.060810810810810814,0.0,0.06635071090047394,0.1,0.09473684210526316,0.0,0.06451612903225806
45963,15,0.11229643801241933,0.1544819955415982,0.21428571428571427,0.13725490196078433,0.08333333333333333,0.1683673469387755,0.0975609756097561,0.23529411764705882,0.08333333333333333,0.16
95609,33,0.11229643801241933,0.1544819955415982,0.06666666666666667,0.19444444444444445,0.0,0.16666666666666666,0.0,0.07142857142857142,0.0,0.10227272727272728
34418,21,0.19026292281320167,0.20064205457463885,0.14285714285714285,0.28,0.2857142857142857,0.21875,0.23529411764705882,0.45,0.4,0.27058823529411763
136567,24,0.11229643801241933,0.1611236680658702,0.2916666666666667,0.15827338129496402,0.16,0.1889400921658986,0.1875,0.23076923076923078,0.25,0.1944954128440367
96908,20,0.11229643801241933,0.11780145128917709,0.15,0.09090909090909091,0.047619047619047616,0.10227272727272728,0.14285714285714285,0.203125,0.0,0.11529411764705882
40888,17,0.19026292281320167,0.21047479197258934,0.0,0.2894736842105263,0.0,0.28205128205128205,0.32,0.391304347826087,0.4,0.2891156462585034
100300,23,0.11229643801241933,0.059053578412201796,0.06666666666666667,0.033707865168539325,0.03225806451612903,0.006666666666666667,0.037037037037037035,0.0,0.0,0.02127659574468085
26398,37,0.11229643801241933,0.081704456606724,0.1,0.058823529411764705,0.0,0.05517241379310345,0.0,0.06818181818181818,0.13333333333333333,0.053763440860215055
66056,18,0.11229643801241933,0.06593877114108328,0.0,0.050724637681159424,0.0,0.0430622009569378,0.09803921568627451,0.16853932584269662,0.0,0.06498194945848375
124673,38,0.11229643801241933,0.0749063670411985,0.1935483870967742,0.042735042735042736,0.12121212121212122,0.0912863070539419,0.021739130434782608,0.0,0.13043478260869565,0.07334525939177101
8769,29,0.11229643801241933,0.08208955223880597,0.07142857142857142,0.08552631578947369,0.07692307692307693,0.22641509433962265,0.04716981132075472,0.021739130434782608,0.08333333333333333,0.09863429438543247
56871,45,0.11229643801241933,0.07995735607675906,0.0,0.0196078431372549,0.05263157894736842,0.07692307692307693,0.0,0.07407407407407407,0.0,0.04583333333333333
15961,40,0.11229643801241933,0.15615477459826044,0.2727272727272727,0.2857142857142857,0.2857142857142857,0.13953488372093023,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.1796116504854369
25109,22,0.11229643801241933,0.1544819955415982,0.09090909090909091,0.1780821917808219,0.18181818181818182,0.25757575757575757,0.05263157894736842,0.38461538461538464,0.1,0.2271186440677966
92792,17,0.11229643801241933,0.09667194928684628,0.058823529411764705,0.07926829268292683,0.029411764705882353,0.09623430962343096,0.14814814814814814,0.1320754716981132,0.058823529411764705,0.09667194928684628
139501,25,0.11229643801241933,0.1544819955415982,0.05555555555555555,0.16279069767441862,0.058823529411764705,0.08450704225352113,0.08333333333333333,0.1111111111111111,0.3333333333333333,0.1043956043956044
22898,29,0.11229643801241933,0.14138349514563106,0.1111111111111111,0.14893617021276595,0.2222222222222222,0.2857142857142857,0.14634146341463414,0.32,0.375,0.21264367816091953
23782,17,0.11229643801241933,0.15615477459826044,0.15384615384615385,0.1171875,0.0625,0.1782178217821782,0.24390243902439024,0.2375,0.045454545454545456,0.1669902912621359
49771,27,0.11229643801241933,0.10758630853689989,0.13636363636363635,0.11965811965811966,0.2413793103448276,0.10552763819095477,0.047619047619047616,0.0784313725490196,0.06666666666666667,0.11066398390342053
167913,18,0.11229643801241933,0.07568027210884354,0.058823529411764705,0.12,0.09523809523809523,0.06808510638297872,0.08620689655172414,0.13636363636363635,0.05555555555555555,0.09271523178807947
152297,59,0.11229643801241933,0.0680605590770213,0.16666666666666666,0.08695652173913043,0.07142857142857142,0.043478260869565216,0.0,0.0,0.0,0.050314465408805034
22474,20,0.11229643801241933,0.1544819955415982,0.03571428571428571,0.07142857142857142,0.05555555555555555,0.07883817427385892,0.15,0.16666666666666666,0.0,0.08957654723127036
132996,21,0.11229643801241933,0.09163050924868692,0.04878048780487805,0.0855614973262032,0.058823529411764705,0.06390977443609022,0.19298245614035087,0.1919191919191919,0.0,0.09463276836158192
54619,45,0.21754048183254343,0.189159413903272,0.13333333333333333,0.11864406779661017,0.2857142857142857,0.23,0.25,0.14285714285714285,0.36363636363636365,0.199203187250996
112252,28,0.11229643801241933,0.13496932515337423,0.1282051282051282,0.17777777777777778,0.0,0.20994475138121546,0.10619469026548672,0.04132231404958678,0.12121212121212122,0.13496932515337423
99496,18,0.11229643801241933,0.09003601440576231,0.0,0.06837606837606838,0.0,0.041474654377880185,0.18181818181818182,0.045454545454545456,0.0,0.056112224448897796
74192,21,0.11229643801241933,0.13890054553084347,0.16666666666666666,0.19879518072289157,0.19444444444444445,0.12686567164179105,0.29577464788732394,0.14942528735632185,0.17857142857142858,0.17196531791907516
163720,54,0.17632046160674655,0.16009654062751408,0.20454545454545456,0.19444444444444445,0.28,0.2,0.13559322033898305,0.13953488372093023,0.030303030303030304,0.17956656346749225
99108,39,0.11229643801241933,0.10538592027141645,0.2,0.19117647058823528,0.2727272727272727,0.13157894736842105,0.10256410256410256,0.0967741935483871,0.4,0.15625
147819,31,0.11229643801241933,0.1596578097031406,0.34210526315789475,0.19672131147540983,0.26666666666666666,0.2191780821917808,0.05555555555555555,0.1134020618556701,0.14285714285714285,0.17562724014336917
31460,27,0.11229643801241933,0.04239917269906929,0.14285714285714285,0.051470588235294115,0.05454545454545454,0.03755868544600939,0.045454545454545456,0.16393442622950818,0.045454545454545456,0.06551724137931035
150923,43,0.17632046160674655,0.17564590426597237,0.1875,0.056338028169014086,0.15384615384615385,0.1440677966101695,0.09090909090909091,0.07894736842105263,0.15384615384615385,0.11513157894736842
151398,17,0.11229643801241933,0.14082304986319727,0.0,0.061224489795918366,0.11643013585688916,0.14814814814814814,0.36363636363636365,0.16,0.0,0.13194444444444445
143639,19,0.11229643801241933,0.1544819955415982,0.038461538461538464,0.1271186440677966,0.05263157894736842,0.09767441860465116,0.18867924528301888,0.23880597014925373,0.1875,0.1303501945525292
26438,15,0.11229643801241933,0.0680605590770213,0.09090909090909091,0.08888888888888889,0.0,0.028985507246376812,0.09090909090909091,0.08695652173913043,0.0,0.05945945945945946
32959,27,0.11229643801241933,0.05849965588437715,0.07142857142857142,0.031746031746031744,0.1590909090909091,0.028169014084507043,0.047619047619047616,0.1095890410958904,0.0,0.04881450488145049
161202,19,0.11229643801241933,0.10756040530007795,0.3,0.1875,0.10526315789473684,0.13043478260869565,0.17142857142857143,0.1724137931034483,0.0625,0.15864022662889518
110066,19,0.11229643801241933,0.1508362786296719,0.16666666666666666,0.11510791366906475,0.08333333333333333,0.1708542713567839,0.36363636363636365,0.19696969696969696,0.20833333333333334,0.17714285714285713
70751,23,0.11229643801241933,0.07094664194478781,0.10344827586206896,0.07246376811594203,0.045454545454545456,0.00909090909090909,0.05,0.045454545454545456,0.0,0.041666666666666664
32377,20,0.11229643801241933,0.11003236245954692,0.09090909090909091,0.08064516129032258,0.0,0.013513513513513514,0.06666666666666667,0.09523809523809523,0.0,0.050505050505050504
32338,25,0.11229643801241933,0.14199322689888727,0.18518518518518517,0.10526315789473684,0.09523809523809523,0.13076923076923078,0.13793103448275862,0.08823529411764706,0.07142857142857142,0.12084592145015106
117307,16,0.11229643801241933,0.1531133508214828,0.0,0.15873015873015872,0.3333333333333333,0.15748031496062992,0.14705882352941177,0.1875,0.0,0.16
158128,17,0.11229643801241933,0.1289014545589822,0.10344827586206896,0.1518987341772152,0.09375,0.140893470790378,0.2608695652173913,0.2619047619047619,0.17647058823529413,0.1676470588235294
55755,26,0.17245418216894035,0.16666666666666666,0.21428571428571427,0.17142857142857143,0.25,0.15555555555555556,0.2631578947368421,0.28125,0.14285714285714285,0.18892508143322476
119779,33,0.17632046160674655,0.20306513409961685,0.10526315789473684,0.24074074074074073,0.3,0.24285714285714285,0.17073170731707318,0.1875,0.10526315789473684,0.20306513409961685
96421,31,0.11229643801241933,0.15615477459826044,0.17647058823529413,0.23622047244094488,0.08,0.20261437908496732,0.10714285714285714,0.1619047619047619,0.22580645161290322,0.18246869409660108
127326,23,0.11229643801241933,0.0942380183091007,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.07462686567164178,0.1,0.2,0.0,0.087248322147651
52791,16,0.11229643801241933,0.1596578097031406,0.14285714285714285,0.1111111111111111,0.2222222222222222,0.203125,0.20689655172413793,0.23076923076923078,0.3,0.18373493975903615
68061,21,0.11229643801241933,0.1001360544217687,0.0,0.058823529411764705,0.0,0.03488372093023256,0.07692307692307693,0.03571428571428571,0.0,0.03763440860215054
69432,26,0.11229643801241933,0.06746516744072353,0.13793103448275862,0.020202020202020204,0.0,0.026845637583892617,0.2,0.07142857142857142,0.058823529411764705,0.04736842105263158
98588,38,0.11229643801241933,0.1508362786296719,0.25,0.08,0.16666666666666666,0.15942028985507245,0.0,0.043478260869565216,0.14285714285714285,0.10810810810810811
150955,38,0.11229643801241933,0.13751725602633535,0.1724137931034483,0.0738255033557047,0.125,0.12757201646090535,0.1,0.08823529411764706,0.09523809523809523,0.1076158940397351
102214,19,0.11229643801241933,0.06652036757646414,0.029411764705882353,0.06875,0.05555555555555555,0.04395604395604396,0.05357142857142857,0.125,0.0,0.05847076461769116
53391,42,0.11229643801241933,0.08713522400328812,0.044444444444444446,0.06329113924050633,0.02857142857142857,0.07929515418502203,0.024390243902439025,0.0,0.10344827586206896,0.05823627287853577
134571,17,0.11229643801241933,0.12238325281803543,0.0,0.1503267973856209,0.07407407407407407,0.10121457489878542,0.21428571428571427,0.15384615384615385,0.08695652173913043,0.12238325281803543
144222,22,0.17632046160674655,0.20498139135413684,0.21052631578947367,0.19736842105263158,0.16666666666666666,0.2222222222222222,0.25925925925925924,0.2972972972972973,0.21428571428571427,0.22525597269624573
65453,23,0.11229643801241933,0.1544819955415982,0.15789473684210525,0.08,0.22727272727272727,0.05785123966942149,0.13333333333333333,0.2564102564102564,0.16666666666666666,0.11684782608695653
88331,39,0.11229643801241933,0.07863147605083089,0.0,0.12173913043478261,0.08333333333333333,0.08823529411764706,0.08620689655172414,0.07777777777777778,0.07142857142857142,0.08858603066439523
41101,21,0.11229643801241933,0.09987314035290047,0.04,0.10185185185185185,0.06896551724137931,0.0970873786407767,0.16666666666666666,0.22058823529411764,0.19047619047619047,0.12024048096192384
34032,25,0.11229643801241933,0.10989010989010989,0.13333333333333333,0.2,0.2727272727272727,0.07692307692307693,0.16666666666666666,0.2857142857142857,0.0,0.15172413793103448
126678,35,0.08454942079133444,0.07514963422744403,0.11538461538461539,0.14093959731543623,0.10344827586206896,0.12941176470588237,0.042735042735042736,0.00847457627118644,0.09302325581395349,0.09144542772861357
155836,46,0.11229643801241933,0.059053578412201796,0.0,0.03184713375796178,0.030303030303030304,0.05303030303030303,0.031746031746031744,0.0,0.023809523809523808,0.03412462908011869
105317,17,0.11229643801241933,0.15615477459826044,0.07692307692307693,0.17557251908396945,0.1,0.12807881773399016,0.3023255813953488,0.14492753623188406,0.05263157894736842,0.14971209213051823
80424,25,0.11229643801241933,0.17987152034261242,0.2833333333333333,0.12781954887218044,0.3888888888888889,0.15706806282722513,0.27450980392156865,0.2857142857142857,0.1111111111111111,0.20074349442379183
163057,21,0.17245418216894035,0.16666666666666666,0.09090909090909091,0.12121212121212122,0.0,0.07017543859649122,0.1111111111111111,0.3181818181818182,0.1111111111111111,0.12258064516129032
32120,22,0.11229643801241933,0.10497592295345104,0.0,0.1891891891891892,0.0,0.09859154929577464,0.0,0.21428571428571427,0.0,0.12048192771084337
97652,48,0.11229643801241933,0.15491452991452992,0.3333333333333333,0.19148936170212766,0.3181818181818182,0.26540284360189575,0.1590909090909091,0.14084507042253522,0.18421052631578946,0.22262118491921004
133305,31,0.11229643801241933,0.1080377481288643,0.05,0.04918032786885246,0.0625,0.16483516483516483,0.037037037037037035,0.014084507042253521,0.14285714285714285,0.07784431137724551
29580,21,0.11229643801241933,0.10570987654320987,0.041666666666666664,0.10227272727272728,0.07692307692307693,0.09448818897637795,0.025,0.22916666666666666,0.23529411764705882,0.1092436974789916
48878,23,0.11229643801241933,0.08810920577617329,0.16666666666666666,0.12418300653594772,0.18181818181818182,0.08243727598566308,0.058823529411764705,0.1875,0.08,0.1145374449339207
12387,25,0.11229643801241933,0.1544819955415982,0.2,0.11458333333333333,0.05,0.14285714285714285,0.05263157894736842,0.19047619047619047,0.125,0.1309823677581864
154050,30,0.17632046160674655,0.07017543859649122,0.0,0.09375,0.0,0.16666666666666666,0.046511627906976744,0.0,0.0,0.07017543859649122
5271,18,0.11229643801241933,0.07117552334943639,0.03225806451612903,0.05921052631578947,0.0,0.078125,0.12121212121212122,0.16129032258064516,0.0,0.08294209702660407
125123,26,0.11229643801241933,0.1544819955415982,0.12,0.14583333333333334,0.29411764705882354,0.08839779005524862,0.11904761904761904,0.32,0.1,0.13616071428571427
7868,20,0.11229643801241933,0.05213414634146341,0.07407407407407407,0.0784313725490196,0.0,0.04498269896193772,0.08620689655172414,0.08333333333333333,0.0,0.05855855855855856
33117,17,0.11229643801241933,0.14843215117075176,0.17142857142857143,0.19186046511627908,0.030303030303030304,0.16071428571428573,0.16363636363636364,0.15053763440860216,0.12,0.16017316017316016
4723,23,0.11229643801241933,0.08603091280256635,0.2786885245901639,0.12751677852348994,0.2127659574468085,0.07079646017699115,0.13725490196078433,0.11475409836065574,0.13333333333333333,0.128
146657,24,0.11229643801241933,0.0618141679111746,0.29411764705882354,0.019801980198019802,0.11764705882352941,0.028169014084507043,0.047619047619047616,0.15,0.08333333333333333,0.07291666666666667
83817,18,0.11229643801241933,0.08116368575956531,0.0,0.045871559633027525,0.05,0.08235294117647059,0.1896551724137931,0.16923076923076924,0.07692307692307693,0.09409190371991247
57917,47,0.11229643801241933,0.10758630853689989,0.12121212121212122,0.08208955223880597,0.14285714285714285,0.07614213197969544,0.024390243902439025,0.03125,0.09090909090909091,0.0745697896749522
113451,31,0.11229643801241933,0.06690581009837492,0.016666666666666666,0.052980132450331126,0.05714285714285714,0.12429378531073447,0.008403361344537815,0.007751937984496124,0.12195121951219512,0.056179775280898875
48420,25,0.11229643801241933,0.07005825242718447,0.08695652173913043,0.06837606837606838,0.10810810810810811,0.06666666666666667,0.0,0.1,0.0,0.06844106463878327
43982,32,0.11229643801241933,0.1544819955415982,0.19444444444444445,0.14772727272727273,0.38461538461538464,0.15,0.10144927536231885,0.08695652173913043,0.0,0.13002364066193853
22451,16,0.11229643801241933,0.1544819955415982,0.15384615384615385,0.18571428571428572,0.375,0.17857142857142858,0.16666666666666666,0.30357142857142855,0.14285714285714285,0.21201413427561838
123390,20,0.11229643801241933,0.0862870424171993,0.0,0.09090909090909091,0.1111111111111111,0.09615384615384616,0.2,0.24,0.14285714285714285,0.11934156378600823
78455,39,0.17632046160674655,0.13417190775681342,0.21739130434782608,0.13513513513513514,0.23809523809523808,0.11290322580645161,0.061224489795918366,0.14925373134328357,0.25,0.13417190775681342
140337,31,0.11229643801241933,0.0680605590770213,0.0,0.07476635514018691,0.10526315789473684,0.08333333333333333,0.010752688172043012,0.033707865168539325,0.17391304347826086,0.05870020964360587
102857,34,0.11229643801241933,0.08532423208191127,0.18181818181818182,0.14814814814814814,0.05263157894736842,0.1388888888888889,0.0,0.03773584905660377,0.0,0.08532423208191127
32189,42,0.11229643801241933,0.10782608695652174,0.13793103448275862,0.14084507042253522,0.06818181818181818,0.128099173553719,0.08108108108108109,0.0,0.04,0.10782608695652174
37858,24,0.11229643801241933,0.0898815931108719,0.0,0.06666666666666667,0.0,0.1134020618556701,0.05,0.16666666666666666,0.0,0.08636363636363636
42953,44,0.11229643801241933,0.08444266950656727,0.0,0.08064516129032258,0.1,0.13,0.0,0.0,0.0,0.08050847457627118
161227,24,0.11229643801241933,0.03985507246376811,0.09523809523809523,0.04225352112676056,0.05,0.009345794392523364,0.0,0.15384615384615385,0.0,0.03985507246376811
87868,23,0.11229643801241933,0.1080377481288643,0.1875,0.0782608695652174,0.19230769230769232,0.06097560975609756,0.11428571428571428,0.2,0.09523809523809523,0.10273972602739725
89590,20,0.11229643801241933,0.06102185754671447,0.0,0.06578947368421052,0.0,0.08823529411764706,0.10344827586206896,0.15151515151515152,0.0,0.07857142857142857
20126,32,0.11229643801241933,0.13294969150450878,0.2857142857142857,0.18421052631578946,0.25,0.26666666666666666,0.04,0.1,0.16666666666666666,0.1761006289308176
2694,18,0.11229643801241933,0.08908685968819599,0.0,0.16666666666666666,0.2,0.15942028985507245,0.15,0.11764705882352941,0.1111111111111111,0.1513157894736842
65032,17,0.11229643801241933,0.11269694161260427,0.041666666666666664,0.08181818181818182,0.0625,0.09606986899563319,0.1956521739130435,0.14285714285714285,0.09090909090909091,0.10474308300395258
166525,19,0.11229643801241933,0.08008207700418934,0.10344827586206896,0.12883435582822086,0.06666666666666667,0.13135593220338984,0.1935483870967742,0.18840579710144928,0.0,0.1354515050167224
70234,33,0.11229643801241933,0.09987314035290047,0.125,0.1694915254237288,0.18518518518518517,0.1267605633802817,0.07692307692307693,0.043478260869565216,0.05714285714285714,0.10892857142857143
78286,21,0.11229643801241933,0.06069364161849711,0.047619047619047616,0.019801980198019802,0.0,0.06578947368421052,0.1388888888888889,0.14583333333333334,0.08333333333333333,0.06649616368286446
127220,30,0.21754048183254343,0.29387113672079623,0.3,0.21830985915492956,0.20689655172413793,0.3787878787878788,0.20388349514563106,0.27835051546391754,0.11538461538461539,0.26362038664323373
90755,14,0.11229643801241933,0.04602356406480118,0.0,0.02702702702702703,0.0,0.0273972602739726,0.09259259259259259,0.06666666666666667,0.0,0.03669724770642202
93095,28,0.17632046160674655,0.20438356164383562,0.1590909090909091,0.17777777777777778,0.18181818181818182,0.30275229357798167,0.11267605633802817,0.13580246913580246,0.2631578947368421,0.19294117647058823
77105,15,0.11229643801241933,0.11596218020022248,0.0,0.058823529411764705,0.0,0.0872093023255814,0.225,0.208955223880597,0.0,0.10526315789473684
55443,31,0.11229643801241933,0.15615477459826044,0.0,0.07692307692307693,0.0,0.13114754098360656,0.1,0.08888888888888889,0.0,0.0892018779342723
136959,22,0.11229643801241933,0.1544819955415982,0.07142857142857142,0.11023622047244094,0.0,0.11728395061728394,0.13559322033898305,0.15873015873015872,0.20833333333333334,0.12033195020746888
134770,34,0.11229643801241933,0.08116368575956531,0.05555555555555555,0.14035087719298245,0.3684210526315789,0.14705882352941177,0.08235294117647059,0.05434782608695652,0.04,0.11205073995771671
114551,25,0.11229643801241933,0.053610503282275714,0.2,0.06666666666666667,0.08,0.021739130434782608,0.0,0.21739130434782608,0.1,0.07468879668049792
162223,33,0.11229643801241933,0.1458587088915956,0.28,0.20481927710843373,0.18181818181818182,0.21359223300970873,0.09836065573770492,0.10144927536231885,0.23076923076923078,0.17737789203084833
10994,27,0.11229643801241933,0.07967413441955193,0.0975609756097561,0.024,0.058823529411764705,0.03289473684210526,0.1111111111111111,0.07142857142857142,0.05555555555555555,0.049107142857142856
109230,16,0.11229643801241933,0.05560464529159303,0.0,0.0,0.0,0.0196078431372549,0.047619047619047616,0.07142857142857142,0.0,0.0228310502283105
28900,41,0.11229643801241933,0.1508362786296719,0.1568627450980392,0.1875,0.10344827586206896,0.20938628158844766,0.13636363636363635,0.136986301369863,0.15789473684210525,0.17587209302325582
29980,23,0.17245418216894035,0.1318785578747628,0.11363636363636363,0.09821428571428571,0.18181818181818182,0.08808290155440414,0.15384615384615385,0.10810810810810811,0.0625,0.10412147505422993
77092,22,0.11229643801241933,0.06364344102763721,0.05,0.04132231404958678,0.0,0.04568527918781726,0.09090909090909091,0.12280701754385964,0.0,0.05473684210526316
111922,57,0.11229643801241933,0.16841257050765512,0.17857142857142858,0.16666666666666666,0.25,0.18,0.16666666666666666,0.08333333333333333,0.12,0.1606714628297362
54361,21,0.11229643801241933,0.05114128864490032,0.02857142857142857,0.020689655172413793,0.0,0.043478260869565216,0.11428571428571428,0.08888888888888889,0.0,0.048265460030165915
125678,22,0.11229643801241933,0.06690581009837492,0.0,0.046511627906976744,0.0,0.023166023166023165,0.0625,0.09876543209876543,0.045454545454545456,0.040419161676646706
126136,24,0.11229643801241933,0.13904584090797426,0.14634146341463414,0.07407407407407407,0.1951219512195122,0.07446808510638298,0.05405405405405406,0.14583333333333334,0.0,0.09473684210526316
114114,27,0.11229643801241933,0.1531133508214828,0.175,0.12149532710280374,0.2727272727272727,0.09036144578313253,0.10526315789473684,0.14814814814814814,0.0,0.12206572769953052
97012,24,0.11229643801241933,0.13572267920094008,0.2391304347826087,0.13970588235294118,0.18604651162790697,0.13953488372093023,0.2571428571428571,0.12307692307692308,0.13793103448275862,0.15641476274165203
69850,24,0.11229643801241933,0.10467706013363029,0.12,0.04225352112676056,0.11538461538461539,0.06722689075630252,0.23809523809523808,0.19047619047619047,0.0,0.09554140127388536
112756,18,0.11229643801241933,0.07117552334943639,0.0,0.027777777777777776,0.0,0.05333333333333334,0.06521739130434782,0.12962962962962962,0.0,0.05357142857142857
90299,40,0.11229643801241933,0.15615477459826044,0.2,0.2222222222222222,0.2,0.17834394904458598,0.1590909090909091,0.07407407407407407,0.058823529411764705,0.170316301703163
